path,class_name,label,width,height
PetImages/Cat/10323.jpg,Cat,0,500,354
PetImages/Cat/10324.jpg,Cat,0,319,448
PetImages/Cat/10325.jpg,Cat,0,400,267
PetImages/Cat/10326.jpg,Cat,0,384,256
PetImages/Cat/10327.jpg,Cat,0,250,250
PetImages/Cat/10328.jpg,Cat,0,358,497
PetImages/Cat/10329.jpg,Cat,0,466,500
PetImages/Cat/10330.jpg,Cat,0,500,375
PetImages/Cat/10332.jpg,Cat,0,350,262
PetImages/Cat/10333.jpg,Cat,0,500,375
PetImages/Cat/10334.jpg,Cat,0,500,375
PetImages/Cat/10335.jpg,Cat,0,169,93
PetImages/Cat/10336.jpg,Cat,0,458,387
PetImages/Cat/10337.jpg,Cat,0,500,375
PetImages/Cat/10339.jpg,Cat,0,500,375
PetImages/Cat/1034.jpg,Cat,0,229,255
PetImages/Cat/10340.jpg,Cat,0,200,138
PetImages/Cat/10341.jpg,Cat,0,240,213
PetImages/Cat/10342.jpg,Cat,0,500,428
PetImages/Cat/10343.jpg,Cat,0,500,346
PetImages/Cat/10344.jpg,Cat,0,375,500
PetImages/Cat/10346.jpg,Cat,0,500,490
PetImages/Cat/10347.jpg,Cat,0,500,375
PetImages/Cat/10348.jpg,Cat,0,432,363
PetImages/Cat/1035.jpg,Cat,0,500,375
PetImages/Cat/10350.jpg,Cat,0,500,399
PetImages/Cat/10351.jpg,Cat,0,300,448
PetImages/Cat/10352.jpg,Cat,0,432,321
PetImages/Cat/10353.jpg,Cat,0,360,270
PetImages/Cat/10354.jpg,Cat,0,372,398
PetImages/Cat/10355.jpg,Cat,0,500,481
PetImages/Cat/10356.jpg,Cat,0,500,424
PetImages/Cat/10358.jpg,Cat,0,200,150
PetImages/Cat/1036.jpg,Cat,0,500,375
PetImages/Cat/10360.jpg,Cat,0,416,276
PetImages/Cat/10361.jpg,Cat,0,490,375
PetImages/Cat/10363.jpg,Cat,0,500,400
PetImages/Cat/10364.jpg,Cat,0,500,454
PetImages/Cat/10367.jpg,Cat,0,442,500
PetImages/Cat/10368.jpg,Cat,0,221,166
PetImages/Cat/10369.jpg,Cat,0,178,185
PetImages/Cat/1037.jpg,Cat,0,500,375
PetImages/Cat/10370.jpg,Cat,0,500,375
PetImages/Cat/10371.jpg,Cat,0,500,375
PetImages/Cat/10372.jpg,Cat,0,320,240
PetImages/Cat/10373.jpg,Cat,0,375,500
PetImages/Cat/10374.jpg,Cat,0,388,500
PetImages/Cat/10376.jpg,Cat,0,500,335
PetImages/Cat/1038.jpg,Cat,0,500,365
PetImages/Cat/10380.jpg,Cat,0,500,375
PetImages/Cat/10382.jpg,Cat,0,419,295
PetImages/Cat/10383.jpg,Cat,0,500,375
PetImages/Cat/10385.jpg,Cat,0,288,386
PetImages/Cat/10386.jpg,Cat,0,500,441
PetImages/Cat/10387.jpg,Cat,0,500,450
PetImages/Cat/10389.jpg,Cat,0,500,375
PetImages/Cat/10390.jpg,Cat,0,409,308
PetImages/Cat/10391.jpg,Cat,0,350,262
PetImages/Cat/10395.jpg,Cat,0,180,334
PetImages/Cat/10396.jpg,Cat,0,500,375
PetImages/Cat/10398.jpg,Cat,0,356,270
PetImages/Cat/10399.jpg,Cat,0,500,405
PetImages/Cat/104.jpg,Cat,0,253,400
PetImages/Cat/1040.jpg,Cat,0,463,431
PetImages/Cat/10400.jpg,Cat,0,375,500
PetImages/Cat/10401.jpg,Cat,0,427,283
PetImages/Cat/10402.jpg,Cat,0,480,360
PetImages/Cat/10404.jpg,Cat,0,432,363
PetImages/Cat/10405.jpg,Cat,0,500,375
PetImages/Cat/10406.jpg,Cat,0,360,270
PetImages/Cat/10407.jpg,Cat,0,500,375
PetImages/Cat/10408.jpg,Cat,0,500,375
PetImages/Cat/10409.jpg,Cat,0,500,375
PetImages/Cat/1041.jpg,Cat,0,483,465
PetImages/Cat/10410.jpg,Cat,0,416,336
PetImages/Cat/10412.jpg,Cat,0,361,381
PetImages/Cat/10413.jpg,Cat,0,500,375
PetImages/Cat/10415.jpg,Cat,0,375,500
PetImages/Cat/10416.jpg,Cat,0,500,375
PetImages/Cat/10417.jpg,Cat,0,500,426
PetImages/Cat/10418.jpg,Cat,0,99,190
PetImages/Cat/10419.jpg,Cat,0,500,497
PetImages/Cat/10420.jpg,Cat,0,312,331
PetImages/Cat/10422.jpg,Cat,0,400,500
PetImages/Cat/10425.jpg,Cat,0,363,500
PetImages/Cat/10426.jpg,Cat,0,500,375
PetImages/Cat/10428.jpg,Cat,0,480,403
PetImages/Cat/1043.jpg,Cat,0,500,375
PetImages/Cat/10430.jpg,Cat,0,350,260
PetImages/Cat/10432.jpg,Cat,0,300,132
PetImages/Cat/10434.jpg,Cat,0,500,265
PetImages/Cat/10435.jpg,Cat,0,144,160
PetImages/Cat/10437.jpg,Cat,0,304,456
PetImages/Cat/10438.jpg,Cat,0,320,240
PetImages/Cat/10439.jpg,Cat,0,399,266
PetImages/Cat/1044.jpg,Cat,0,500,375
PetImages/Cat/10440.jpg,Cat,0,400,300
PetImages/Cat/10441.jpg,Cat,0,500,375
PetImages/Cat/10442.jpg,Cat,0,500,375
PetImages/Cat/10444.jpg,Cat,0,500,488
PetImages/Cat/10445.jpg,Cat,0,350,256
PetImages/Cat/10446.jpg,Cat,0,500,426
PetImages/Cat/10447.jpg,Cat,0,500,483
PetImages/Cat/10448.jpg,Cat,0,350,262
PetImages/Cat/1045.jpg,Cat,0,500,445
PetImages/Cat/10450.jpg,Cat,0,500,375
PetImages/Cat/10452.jpg,Cat,0,250,246
PetImages/Cat/10453.jpg,Cat,0,500,500
PetImages/Cat/10457.jpg,Cat,0,500,305
PetImages/Cat/10458.jpg,Cat,0,300,200
PetImages/Cat/10459.jpg,Cat,0,500,375
PetImages/Cat/10460.jpg,Cat,0,500,334
PetImages/Cat/10461.jpg,Cat,0,305,274
PetImages/Cat/10463.jpg,Cat,0,500,481
PetImages/Cat/10466.jpg,Cat,0,220,253
PetImages/Cat/10467.jpg,Cat,0,288,216
PetImages/Cat/10468.jpg,Cat,0,500,499
PetImages/Cat/10469.jpg,Cat,0,320,379
PetImages/Cat/10470.jpg,Cat,0,500,299
PetImages/Cat/10473.jpg,Cat,0,383,322
PetImages/Cat/10475.jpg,Cat,0,400,300
PetImages/Cat/10476.jpg,Cat,0,500,375
PetImages/Cat/10477.jpg,Cat,0,463,400
PetImages/Cat/10480.jpg,Cat,0,339,500
PetImages/Cat/10481.jpg,Cat,0,500,416
PetImages/Cat/10483.jpg,Cat,0,500,375
PetImages/Cat/10484.jpg,Cat,0,432,288
PetImages/Cat/10485.jpg,Cat,0,285,227
PetImages/Cat/10486.jpg,Cat,0,500,375
PetImages/Cat/10487.jpg,Cat,0,370,344
PetImages/Cat/10488.jpg,Cat,0,500,377
PetImages/Cat/1049.jpg,Cat,0,500,375
PetImages/Cat/10490.jpg,Cat,0,500,375
PetImages/Cat/10491.jpg,Cat,0,446,500
PetImages/Cat/10493.jpg,Cat,0,481,500
PetImages/Cat/10494.jpg,Cat,0,500,388
PetImages/Cat/10495.jpg,Cat,0,500,344
PetImages/Cat/10497.jpg,Cat,0,404,396
PetImages/Cat/10498.jpg,Cat,0,300,400
PetImages/Cat/10499.jpg,Cat,0,500,375
PetImages/Cat/105.jpg,Cat,0,215,175
PetImages/Cat/1050.jpg,Cat,0,429,260
PetImages/Cat/10500.jpg,Cat,0,500,375
PetImages/Cat/10501.jpg,Cat,0,400,299
PetImages/Cat/10502.jpg,Cat,0,180,150
PetImages/Cat/10503.jpg,Cat,0,448,336
PetImages/Cat/10504.jpg,Cat,0,375,500
PetImages/Cat/10505.jpg,Cat,0,400,500
PetImages/Cat/10506.jpg,Cat,0,500,374
PetImages/Cat/10508.jpg,Cat,0,500,379
PetImages/Cat/10509.jpg,Cat,0,500,375
PetImages/Cat/10510.jpg,Cat,0,329,246
PetImages/Cat/10511.jpg,Cat,0,340,500
PetImages/Cat/10512.jpg,Cat,0,500,404
PetImages/Cat/10513.jpg,Cat,0,500,298
PetImages/Cat/10514.jpg,Cat,0,370,500
PetImages/Cat/10515.jpg,Cat,0,500,375
PetImages/Cat/10516.jpg,Cat,0,500,500
PetImages/Cat/10517.jpg,Cat,0,500,326
PetImages/Cat/10519.jpg,Cat,0,288,270
PetImages/Cat/1052.jpg,Cat,0,400,360
PetImages/Cat/10520.jpg,Cat,0,185,200
PetImages/Cat/10521.jpg,Cat,0,500,377
PetImages/Cat/10522.jpg,Cat,0,500,333
PetImages/Cat/10523.jpg,Cat,0,342,400
PetImages/Cat/10524.jpg,Cat,0,500,375
PetImages/Cat/10525.jpg,Cat,0,500,375
PetImages/Cat/10527.jpg,Cat,0,500,375
PetImages/Cat/10529.jpg,Cat,0,300,319
PetImages/Cat/1053.jpg,Cat,0,500,375
PetImages/Cat/10530.jpg,Cat,0,182,224
PetImages/Cat/10531.jpg,Cat,0,500,333
PetImages/Cat/10533.jpg,Cat,0,400,400
PetImages/Cat/10534.jpg,Cat,0,467,415
PetImages/Cat/10535.jpg,Cat,0,500,375
PetImages/Cat/10537.jpg,Cat,0,500,327
PetImages/Cat/1054.jpg,Cat,0,311,311
PetImages/Cat/10540.jpg,Cat,0,250,188
PetImages/Cat/10543.jpg,Cat,0,442,328
PetImages/Cat/10544.jpg,Cat,0,482,477
PetImages/Cat/10546.jpg,Cat,0,500,375
PetImages/Cat/10548.jpg,Cat,0,500,375
PetImages/Cat/1055.jpg,Cat,0,500,375
PetImages/Cat/10550.jpg,Cat,0,329,353
PetImages/Cat/10552.jpg,Cat,0,500,375
PetImages/Cat/10554.jpg,Cat,0,500,375
PetImages/Cat/10555.jpg,Cat,0,500,333
PetImages/Cat/10556.jpg,Cat,0,500,375
PetImages/Cat/10557.jpg,Cat,0,257,500
PetImages/Cat/10558.jpg,Cat,0,400,299
PetImages/Cat/10559.jpg,Cat,0,500,375
PetImages/Cat/1056.jpg,Cat,0,500,375
PetImages/Cat/10562.jpg,Cat,0,500,375
PetImages/Cat/10563.jpg,Cat,0,320,240
PetImages/Cat/10564.jpg,Cat,0,440,283
PetImages/Cat/10565.jpg,Cat,0,500,375
PetImages/Cat/10566.jpg,Cat,0,389,500
PetImages/Cat/10567.jpg,Cat,0,500,392
PetImages/Cat/10569.jpg,Cat,0,500,375
PetImages/Cat/1057.jpg,Cat,0,375,500
PetImages/Cat/10571.jpg,Cat,0,500,334
PetImages/Cat/10572.jpg,Cat,0,500,375
PetImages/Cat/10573.jpg,Cat,0,276,226
PetImages/Cat/10575.jpg,Cat,0,375,500
PetImages/Cat/10576.jpg,Cat,0,500,398
PetImages/Cat/10577.jpg,Cat,0,434,500
PetImages/Cat/10579.jpg,Cat,0,500,377
PetImages/Cat/10580.jpg,Cat,0,450,338
PetImages/Cat/10581.jpg,Cat,0,350,324
PetImages/Cat/10582.jpg,Cat,0,240,240
PetImages/Cat/10586.jpg,Cat,0,192,149
PetImages/Cat/10587.jpg,Cat,0,500,364
PetImages/Cat/10588.jpg,Cat,0,500,373
PetImages/Cat/10589.jpg,Cat,0,500,424
PetImages/Cat/1059.jpg,Cat,0,500,375
PetImages/Cat/10592.jpg,Cat,0,500,371
PetImages/Cat/10593.jpg,Cat,0,500,381
PetImages/Cat/10594.jpg,Cat,0,500,375
PetImages/Cat/10595.jpg,Cat,0,500,333
PetImages/Cat/10596.jpg,Cat,0,500,375
PetImages/Cat/10597.jpg,Cat,0,500,375
PetImages/Cat/10598.jpg,Cat,0,500,455
PetImages/Cat/10599.jpg,Cat,0,360,270
PetImages/Cat/106.jpg,Cat,0,400,375
PetImages/Cat/1060.jpg,Cat,0,500,375
PetImages/Cat/10600.jpg,Cat,0,400,300
PetImages/Cat/10602.jpg,Cat,0,350,204
PetImages/Cat/10604.jpg,Cat,0,500,375
PetImages/Cat/10605.jpg,Cat,0,288,216
PetImages/Cat/10606.jpg,Cat,0,375,500
PetImages/Cat/10607.jpg,Cat,0,411,500
PetImages/Cat/10608.jpg,Cat,0,408,308
PetImages/Cat/10609.jpg,Cat,0,500,374
PetImages/Cat/10610.jpg,Cat,0,500,375
PetImages/Cat/10611.jpg,Cat,0,500,375
PetImages/Cat/10612.jpg,Cat,0,300,201
PetImages/Cat/10615.jpg,Cat,0,468,380
PetImages/Cat/10616.jpg,Cat,0,460,438
PetImages/Cat/10618.jpg,Cat,0,500,341
PetImages/Cat/10619.jpg,Cat,0,423,458
PetImages/Cat/1062.jpg,Cat,0,480,360
PetImages/Cat/10621.jpg,Cat,0,375,500
PetImages/Cat/10622.jpg,Cat,0,252,126
PetImages/Cat/10623.jpg,Cat,0,416,483
PetImages/Cat/10625.jpg,Cat,0,500,375
PetImages/Cat/10627.jpg,Cat,0,500,375
PetImages/Cat/10628.jpg,Cat,0,199,150
PetImages/Cat/10629.jpg,Cat,0,500,375
PetImages/Cat/1063.jpg,Cat,0,500,300
PetImages/Cat/10630.jpg,Cat,0,375,500
PetImages/Cat/10631.jpg,Cat,0,408,500
PetImages/Cat/10632.jpg,Cat,0,482,361
PetImages/Cat/10633.jpg,Cat,0,500,393
PetImages/Cat/10634.jpg,Cat,0,457,500
PetImages/Cat/10635.jpg,Cat,0,350,449
PetImages/Cat/10638.jpg,Cat,0,250,301
PetImages/Cat/1064.jpg,Cat,0,240,159
PetImages/Cat/10641.jpg,Cat,0,443,374
PetImages/Cat/10643.jpg,Cat,0,269,440
PetImages/Cat/10645.jpg,Cat,0,300,225
PetImages/Cat/10648.jpg,Cat,0,500,375
PetImages/Cat/10652.jpg,Cat,0,500,375
PetImages/Cat/10653.jpg,Cat,0,500,375
PetImages/Cat/10654.jpg,Cat,0,500,375
